Cod_Cli-Cod_cli,PROVINCIA,TOTAL_VOL,Uds_AH,Uds_DNT,Uds_VH,Resto_Farmacos,MUESTRA,"Facturacion estimada",Diferencia,"Cuota total mercado","Cuota actual","Cuota potencial",,,,
anon_S5443,TERUEL,0,160450,183,118,"8022219,723",0,"416555459,7143908","424417530,4373908","6,214700540926227E-05","1,220838939753181E-06","6,092616646950909E-05",,,,
anon_S5444,TERUEL,0,36225,245,228,"12588274,88",0,"559778106,6643327","572330629,5443327","8,351476906990359E-05","1,8835529329110451E-06","8,163121613699255E-05",,,,
anon_S5445,TERUEL,0,299750,315,303,"14819640,07",0,"717394260,0681813","731914768,1381813","0,0001070299378421296","2,2557937998427738E-06","0,00010477414404228682",,,,
anon_S5446,TERUEL,0,17500,6,2,"35628,14448",0,"19998840,409398094","20016976,553878095","2,983679637650176E-06","7,92752124936755E-09","2,9757521164008087E-06",,,,
anon_S5447,TERUEL,0,72900,38,15,"681180,6574",0,"90830965,65511003","91439299,31251003","1,3551310833297004E-05","1,125111852282017E-07","1,3438799648068802E-05",,,,
anon_S5448,TERUEL,0,39900,16,0,"31495,69971",0,"41725157,799303815","41716769,49901381","6,225086112743782E-06","1,0654099435414654E-08","6,214432013308367E-06",,,,
anon_S5449,TERUEL,0,0,4,8,"467411,9353",0,"16179107,509635694","16646531,444935694","2,4138036327930254E-06","6,97362071677684E-08","2,344067425625257E-06",,,,
anon_S5450,TERUEL,0,69600,40,38,"869950,4302",0,"96381979,00500692","97182407,43520692","1,4379481125241954E-05","1,401856386046994E-07","1,4239295486637254E-05",,,,
anon_S5451,TERUEL,"170905062,2",20050,75,138,"11490475,08",1,"183940872,40224293","195411510,48224294","2,7442622886288605E-05","1,7173173104317077E-06","2,5725305575856897E-05",,,,
anon_S5452,TERUEL,0,138000,75,41,"1556980,104",0,"173320700,27414033","174739796,37814033","2,5858171454191128E-05","2,528958492507499E-07","2,560527560494038E-05",,,,
anon_S5453,TERUEL,0,0,0,0,0,0,"6790675,477608653","6790675,477608653","1,013118747570481E-06",0,"1,013118747570481E-06",,,,
anon_S5454,TERUEL,0,380600,97,103,"9622778,146",0,"229172121,76595646","238414499,91195646","3,41907920275639E-05","1,4924601530314839E-06","3,269833187453242E-05",,,,
anon_S5455,TERUEL,0,15000,43,8,0,0,"100997460,2158412","100982511,2158412","1,5068076915038432E-05","2,2454983042501504E-09","1,5065831416734183E-05",,,,
anon_S5456,TERUEL,0,40000,31,5,"66218,20961",0,"74712168,61215153","74738422,82176153","1,1146505077764771E-05","1,5852345192923727E-08","1,1130652732571847E-05",,,,
anon_S5457,TERUEL,0,2400,7,0,0,0,"22066042,86397212","22063649,86397212","3,2920910127274287E-06","3,5910666522690267E-10","3,291731906062202E-06",,,,
anon_S5458,TERUEL,"99329009,19",4750,38,35,"5804708,598",1,"94910785,20006639","100710816,79806639","1,4159989849299006E-05","8,667393097997918E-07","1,3293250539499215E-05",,,,
anon_S5459,TERUEL,0,27000,32,0,0,0,"76620926,38669878","76593958,38669878","1,143127767400224E-05","4,032975228256599E-09","1,1427244698773984E-05",,,,
anon_S5460,TERUEL,0,59545,34,74,"23224310,05",0,"98703252,50886506","121868125,55886506","1,472579802887721E-05","3,4737957308483264E-06","1,1252002298028883E-05",,,,
anon_S5461,TERUEL,0,4800,13,12,0,0,"35717792,52814055","35713017,52814055","5,328831476546296E-06","7,198544494058186E-10","5,32811162209689E-06",,,,
anon_S5462,TERUEL,0,39550,37,35,"2966220,97",0,"90984090,50120346","93910833,47120346","1,3574155932110464E-05","4,484496240766219E-07","1,3125706308033843E-05",,,,
anon_S5463,TERUEL,0,0,24,4,"760821,1953",0,"59817147,48726885","60577996,68256885","8,92427767242996E-06","1,1351309400280655E-07","8,810764578427153E-06",,,,
anon_S5464,TERUEL,0,2400,5,12,0,0,"18260229,80086802","18257846,80086802","2,7242917449383563E-06","3,605985915469147E-10","2,723931146346809E-06",,,,
anon_S5465,TERUEL,0,39900,238,363,"4812772,209",0,"546008009,8014327","550781483,0104327","8,146037207601599E-05","7,240726038716487E-07","8,073629947214434E-05",,,,
anon_S5466,TERUEL,0,16800,18,30,"6532629,302",0,"51481508,76102102","57997386,06302102","7,680661791449867E-06","9,77133756917537E-07","6,70352803453233E-06",,,,
anon_S5467,TERUEL,0,2400,66,57,"4703436,837",0,"156359485,72171885","161060645,55871886","2,3327683213178213E-05","7,02094534173996E-07","2,262558867900422E-05",,,,
anon_S5468,TERUEL,0,49500,61,86,"6669624,378",0,"148006799,45192945","154627070,82992944","2,2081523964307998E-05","1,0024657820141898E-06","2,1079058182293807E-05",,,,
anon_S5469,TERUEL,0,272900,172,234,"7149930,168",0,"397414796,2497066","404292232,4177066","5,9291359448716714E-05","1,107492141870466E-06","5,818386730684625E-05",,,,
anon_S5470,TERUEL,0,3750,6,0,0,0,"19883847,523063052","19880103,523063052","2,966523546276436E-06","5,603675257965295E-10","2,9659631787506394E-06",,,,
anon_S5471,TERUEL,0,279600,302,428,"34549138,79",0,"706969743,1758075","741240011,9658074","0,00010547467672961531","5,1963001199839565E-06","0,00010027837660963136",,,,
anon_S5472,TERUEL,0,0,8,0,0,0,"24248238,204881184","24248246,204881184","3,6176584791784207E-06","1,1935410560096475E-12","3,617657285637365E-06",,,,
anon_S5473,TERUEL,0,7500,22,0,0,0,"54798972,977608114","54791494,977608114","8,175603009492315E-06","1,122226977913071E-09","8,174480782514402E-06",,,,
anon_S5474,TERUEL,0,3000,2,4,0,0,"11341258,69899813","11338264,69899813","1,6920322355101036E-06","4,48473051795625E-10","1,691583762458308E-06",,,,
anon_S5475,TERUEL,0,44400,86,196,"3993004,575",0,"206036960,4163645","209985846,99136448","3,07391964140457E-05","6,023930873201846E-07","3,0136803326725515E-05",,,,
anon_S5476,TERUEL,0,146925,207,221,"14303202,49",0,"477582820,0452072","491739525,5352072","7,125183792110276E-05","2,155916407432576E-06","6,909592151367018E-05",,,,
anon_S5477,TERUEL,0,26400,16,19,"515349,1989",0,"42906942,733149126","43395926,932049125","6,401399717483535E-06","8,083021061055585E-08","6,320569506872979E-06",,,,
anon_S5478,TERUEL,0,4800,28,35,0,0,"69521329,74431178","69516592,74431178","1,0372070164777598E-05","7,255237694218644E-10","1,0371344641008177E-05",,,,
anon_S5479,TERUEL,0,41250,27,25,"1115130,332",0,"67558998,35209665","68632930,68409665","1,0079304779514433E-05","1,7253118334237239E-07","9,90677359617206E-06",,,,
anon_S5480,TERUEL,0,72200,195,326,"17258477,65",0,"458100305,64743066","475287104,29743063","6,834519032009708E-05","2,5856871423292466E-06","6,575950317776784E-05",,,,
anon_S5481,TERUEL,0,102000,179,195,"26890682,19",0,"423007208,19319135","449796264,38319135","6,31095587458243E-05","4,027165098742544E-06","5,9082393647081756E-05",,,,
anon_S5482,TERUEL,0,21000,11,63,"4890791,331",0,"36733176,53379029","41603041,86479029","5,4803192888411075E-06","7,328141167673646E-07","4,747505172073743E-06",,,,
anon_S5483,TERUEL,"181788788,9",19200,78,113,"9526710,652",1,"188116849,74503917","197624551,39703918","2,8065647937237778E-05","1,42420803081294E-06","2,664143990642484E-05",,,,
anon_S5484,TERUEL,0,108050,85,211,"7087456,337",0,"206454798,84492624","213434501,18192625","3,080153482895407E-05","1,0735606900174585E-06","2,9727974138936615E-05",,,,
anon_S5485,TERUEL,0,757150,124,269,"38974133,28",0,"313857365,8816811","352074742,16168106","4,682520648885349E-05","5,927673358033083E-06","4,0897533130820406E-05",,,,
anon_S5486,TERUEL,0,520200,441,185,"19464923,77",0,"989713126,9624784","1008658476,7324784","0,00014765790633767585","2,981726610703796E-06","0,00014467617972697204",,,,
anon_S5487,TERUEL,0,26250,51,22,"143180,9146",0,"119194694,04926099","119311697,96386099","1,7782970125787723E-05","2,5288735153681635E-08","1,775768139063404E-05",,,,
anon_S5488,TERUEL,0,202200,144,84,"17984155,35",0,"335989687,1481103","353771870,4981103","5,012718575088832E-05","2,713304237095809E-06","4,741388151379251E-05",,,,
anon_S5489,TERUEL,0,122250,93,20,"2531587,44",0,"212221687,1815974","214631137,6215974","3,16619120783591E-05","3,9594985134435853E-07","3,126596222701474E-05",,,,
anon_S5490,TERUEL,0,57025,28,8,"5600632,994",0,"71706609,80894409","77250253,8029441","1,0698097849279858E-05","8,44086258022275E-07","9,854011591257584E-06",,,,
anon_S5491,TERUEL,0,49800,23,10,"565795,684",0,"57794380,69073224","58310409,37473224","8,622495770130017E-06","9,184726370139868E-08","8,530648506428618E-06",,,,
anon_S5492,TERUEL,0,4800,9,3,0,0,"26570077,950468764","26565289,950468764","3,964059861907642E-06","7,179149451898029E-10","3,963341946962452E-06",,,,
anon_S5493,TERUEL,0,20000,30,34,"5595108,464",0,"77277856,69022726","82853029,15422726","1,1529286835027004E-05","8,377423590448567E-07","1,0691544475982148E-05",,,,
anon_S5494,TOLEDO,0,27300,72,69,"5649967,05",0,"170592961,13750732","176215769,18750733","2,5451212872984154E-05","8,470274499243341E-07","2,460418542305982E-05",,,,
anon_S5495,TOLEDO,0,19200,148,144,"1342489,737",0,"337283594,930126","338607176,667126","5,032022725845409E-05","2,0319764008060422E-07","5,011702961837349E-05",,,,
anon_S5496,TOLEDO,0,25100,170,165,"13218892,2",0,"393568493,19623625","406762620,39623624","5,8717519372695195E-05","1,975956034053162E-06","5,6741563338642035E-05",,,,
anon_S5497,TOLEDO,0,170400,82,44,"1783447,245",0,"188874895,9665582","190488069,2115582","2,817874284820477E-05","2,915184112814872E-07","2,7887224436923283E-05",,,,
anon_S5498,TOLEDO,0,23550,73,107,"840404,1483",0,"171588087,78351548","172405121,93181548","2,5599678436476645E-05","1,2892244798699741E-07","2,547075598848965E-05",,,,
anon_S5499,TOLEDO,0,0,1,4,"76524,24722",0,"9206094,213121274","9282623,460341275","1,3734814261066336E-06","1,1417599817822773E-08","1,3620638262888108E-06",,,,
anon_S5500,TOLEDO,0,72650,181,122,"7899112,588",0,"412301601,4509412","420128367,0389412","6,151236109877815E-05","1,1893734475599613E-06","6,0322987651218184E-05",,,,
anon_S5501,TOLEDO,0,0,1,0,0,0,"8972870,818517718","8972871,818517718","1,3386862140214733E-06","1,4919263200120593E-13","1,3386860648288413E-06",,,,
anon_S5502,TOLEDO,0,348700,713,1294,"61399387,22",0,"1660664543,4070284","1721717237,6270285","0,0002477589141019755","9,212659083004254E-06","0,00023854625501897123",,,,
anon_S5503,TOLEDO,0,0,151,231,"5494255,578",0,"350431492,5788558","355926130,1568558","5,228179671395056E-05","8,197594421545513E-07","5,146203727179601E-05",,,,
anon_S5504,TOLEDO,0,15200,122,219,"6498635,698",0,"287206529,66210526","293690306,3601053","4,28490980882219E-05","9,718671668955447E-07","4,187723092132636E-05",,,,
anon_S5505,TOLEDO,0,308100,310,613,"33184603,76",0,"732200084,520673","765077511,280673","0,00010923885776114465","4,997002331590423E-06","0,00010424185542955423",,,,
anon_S5506,TOLEDO,0,420100,222,379,"32465172,71",0,"528832477,5384046","560878151,2484046","7,88979092116732E-05","4,906330054454163E-06","7,399157915721903E-05",,,,
anon_S5507,TOLEDO,"306115196,5",27100,99,335,"20400846,81",1,"250959747,31990558","271333928,1299056","3,74413452290143E-05","3,0477639005668266E-06","3,439358132844747E-05",,,,
anon_S5508,TOLEDO,0,7300,167,177,"22571505,84",0,"393328485,357463","415893035,197463","5,868171197152769E-05","3,3686427929792074E-06","5,531306917854848E-05",,,,
anon_S5509,TOLEDO,0,37500,9,0,0,0,"26430433,545790255","26392942,545790255","3,9432259456294134E-06","5,596066433733233E-09","3,9376298791956806E-06",,,,
anon_S5510,TOLEDO,0,79400,143,479,"15244895,08",0,"350510489,6377888","365676606,71778876","5,229358249309312E-05","2,2863647143654354E-06","5,0007217778727686E-05",,,,
anon_S5511,TOLEDO,0,207500,50,80,"4743446,631",0,"122539556,89381206","127075633,52481206","1,828199901724934E-05","7,386641538185534E-07","1,754333486343079E-05",,,,
anon_S5512,TOLEDO,"330737285,9",7200,155,394,"13522971,21",1,"371681969,16834986","385198289,37834984","5,545221124761719E-05","2,01868376100181E-06","5,3433527486615376E-05",,,,
anon_S5513,TOLEDO,0,76800,170,306,0,0,"392007612,70935786","391931288,70935786","5,8484647504618483E-05","1,152900983052519E-08","5,847311849478796E-05",,,,
anon_S5514,TOLEDO,0,1017500,139,326,"15816456,65",0,"335011118,3009938","349810539,9509938","4,998119048899263E-05","2,5115716741815837E-06","4,746961881481105E-05",,,,
anon_S5515,TOLEDO,0,19000,13,110,"19936981,04",0,"52532531,490884334","72450635,53088433","7,837466638811267E-06","2,977303686217499E-06","4,860162952593768E-06",,,,
anon_S5516,TOLEDO,0,49200,170,437,"22426659,24",0,"411888565,5250531","434266631,7650531","6,145073918188384E-05","3,353323156431848E-06","5,8097416025451986E-05",,,,
anon_S5517,TOLEDO,0,37050,165,583,"10506647,33",0,"400447724,7552246","410918070,08522457","5,974385003512642E-05","1,5731535517755243E-06","5,81706964833509E-05",,,,
anon_S5518,TOLEDO,0,142550,145,404,134593620,0,"424734019,0963667","559185638,0963666","6,33671862094374E-05","2,010172573481689E-05","4,326546047462051E-05",,,,
anon_S5519,TOLEDO,0,100000,157,415,"55169197,19",0,"402619125,6231344","457688894,8131344","6,006780704573958E-05","8,24584233555526E-06","5,182196471018433E-05",,,,
anon_S5520,TOLEDO,0,320900,240,450,"27564822,21",0,"568405216,4972934","595649828,7072934","8,480187029244647E-05","4,160447234680466E-06","8,0641423057766E-05",,,,
anon_S5521,TOLEDO,"121202450,3",69750,57,359,"7998115,062",1,"152802132,84276778","160730913,90476778","2,2796952374210436E-05","1,203728087365265E-06","2,159322428684517E-05",,,,
anon_S5522,TOLEDO,0,141750,86,448,"31423356,04",0,"234625444,85385543","265907584,89385542","3,5004387652200486E-05","4,709360918370251E-06","3,0295026733830235E-05",,,,
anon_S5523,TOLEDO,0,0,8,40,0,0,"26110163,60059463","26110211,60059463","3,895444029554796E-06","7,1612463360578844E-12","3,89543686830846E-06",,,,
anon_S5524,TOLEDO,0,201800,414,645,"60046808,88",0,"977147119,0258449","1036993186,9058449","0,00014578315053986144","8,988806528215717E-06","0,00013679434401164573",,,,
anon_S5525,TOLEDO,0,16800,157,300,"16411822,36",0,"373446287,3253562","389841766,6853562","5,5715434517148476E-05","2,4510975910750877E-06","5,326433692607339E-05",,,,
anon_S5526,TOLEDO,0,91200,379,915,"37967516,09",0,"899768618,4904099","937646228,5804099","0,00013423884838467315","5,678273079319555E-06","0,0001285605753053536",,,,
anon_S5527,TOLEDO,0,927700,387,682,"57465478,76",0,"918363672,275393","974902520,035393","0,0001370130934010588","8,711991517044923E-06","0,00012830110188401386",,,,
anon_S5528,TOLEDO,0,140700,197,389,"44635876,67",0,"482223039,3548057","526718802,0248057","7,194412445296456E-05","6,680422752283445E-06","6,526370170068112E-05",,,,
anon_S5529,TOLEDO,0,24000,17,71,"3588917,307",0,"49398617,999399975","52963623,30639997","7,369909836552628E-06","5,390337711856551E-07","6,830876065366973E-06",,,,
anon_S5530,TOLEDO,0,109175,391,936,"62413489,46",0,"941956666,0256001","1004262307,4856001","0,0001405329942354402","9,328118849138323E-06","0,00013120487538630188",,,,
anon_S5531,TOLEDO,0,259550,277,531,"25452561,99",0,"651618674,054135","676812494,044135","9,721670504327231E-05","3,8361782097445215E-06","9,338052683352779E-05",,,,
anon_S5532,TOLEDO,0,0,212,388,0,0,"487476764,0887512","487477364,0887512","7,272794147383174E-05","8,951557920072355E-11","7,272785195825253E-05",,,,
anon_S5533,TOLEDO,0,510575,367,813,"44089299,11",0,"872596736,7017282","916176640,8117282","0,0001301850038241941","6,654148652699103E-06","0,000123530855171495",,,,
anon_S5534,TOLEDO,0,62100,90,226,"11412040,14",0,"220721833,24328652","232072089,38328654","3,2930071241697185E-05","1,7119043123089979E-06","3,1218166929388184E-05",,,,
anon_S5535,TOLEDO,"154321222,7",101400,69,122,"8759103,191",1,"168424262,84773117","177082157,03873116","2,5127659067115937E-05","1,321950287713086E-06","2,3805708779402852E-05",,,,
anon_S5536,TOLEDO,0,0,5,20,0,0,"18632614,88001071","18632639,88001071","2,7798488550136312E-06","3,7298158000301484E-12","2,779845125197831E-06",,,,
anon_S5537,TOLEDO,"228072005,7",8520,104,276,"14698888,67",1,"255620031,17862767","270310779,8486277","3,8136625243769786E-05","2,194293702594816E-06","3,594233154117497E-05",,,,
anon_S5538,TOLEDO,"81317299,89",13800,28,69,"4975281,555",1,"74161712,7843502","79123291,3393502","1,1064381124014688E-05","7,443486801444232E-07","1,0320032443870266E-05",,,,
anon_S5539,TOLEDO,0,37500,9,92,"5899688,757",0,"34338737,632537834","40201027,38953783","5,123086646997178E-06","8,857998858006304E-07","4,237286761196548E-06",,,,
anon_S5540,TOLEDO,"178337288,8",429050,79,249,"16367954,48",1,"200834135,19891572","216773367,6789157","2,996297322601227E-05","2,506038243290544E-06","2,7456934982721728E-05",,,,
anon_S5541,TOLEDO,0,18450,20,97,"7867788,338",0,"59785196,69597985","67634652,03397985","8,919510849783033E-06","1,17658610977298E-06","7,742924740010054E-06",,,,
anon_S5542,TOLEDO,"52722420,32",27600,23,55,"3538271,705",1,"61715893,72653199","65226643,43153199","9,207556621368021E-06","5,320134220728739E-07","8,675543199295148E-06",,,,
anon_S5543,TOLEDO,0,108100,169,363,"84656023,24",0,"444507204,9665363","529055660,2065363","6,631719985245706E-05","1,264626201593041E-05","5,367093783652665E-05",,,,
anon_S5544,TOLEDO,0,217850,101,376,"43951314,35",0,"271706437,34639245","315440378,6963925","4,053659851937904E-05","6,589785047555799E-06","3,3946813471823244E-05",,,,
anon_S5545,TOLEDO,0,17850,3,34,"17640485,05",0,"25761521,82327448","43384193,873274475","3,843429245170825E-06","2,63449900299603E-06","1,2089302421747948E-06",,,,
anon_S5546,TOLEDO,0,0,122,457,"9896564,469",0,"300373310,7256064","310270454,19460636","4,481348481006927E-05","1,4765808834336556E-06","4,3336903926635616E-05",,,,
anon_S5547,TOLEDO,0,389850,168,403,"12891666,04",0,"400081449,4717762","412583836,5117762","5,9689204461551765E-05","1,9815895239667064E-06","5,770761493758506E-05",,,,
anon_S5548,TOLEDO,0,96300,76,76,"4049351,435",0,"178663860,9027603","182617064,3377603","2,665533165158016E-05","6,185233262272905E-07","2,603680832535287E-05",,,,
anon_S5549,TOLEDO,"144574869,6",89300,66,69,"7485557,952",1,"158627920,53726947","166024313,48926947","2,366611697383338E-05","1,1301331358994645E-06","2,2535983837933915E-05",,,,
anon_S5550,TOLEDO,"220567726,2",59300,86,114,"8387549,139",1,"204920846,0432265","213249295,1822265","3,0572680373102866E-05","1,2602374936909305E-06","2,9312442879411936E-05",,,,
anon_S5551,TOLEDO,0,78000,61,247,"17481775,06",0,"162146063,13302365","179550146,19302365","2,41909979274495E-05","2,6198350098811897E-06","2,1571162917568312E-05",,,,
anon_S5552,TOLEDO,0,45000,32,202,"12639048,72",0,"93791452,51701216","106385735,23701216","1,3992993660229174E-05","1,8924015240442154E-06","1,2100592136184958E-05",,,,
anon_S5553,"CIUDAD REAL",0,45000,21,14,"4637396,549",0,"56118538,03694027","60710969,58594027","8,372472393790906E-06","6,985842869607935E-07","7,673888106830113E-06",,,,
